polity_id,macro_period,dynasty_name,polity_name,polity_aliases,polity_display_name,polity_name_disambiguation,polity_name_review_status,polity_name_risk_flags,polity_type,polity_start_year,polity_start_label,polity_end_year,polity_end_label,polity_date_raw,polity_date_precision,historical_geography_raw,modern_admin_units_raw,capital_historical,capital_modern,ruling_family_or_clan,ethnicity_or_group,founder,last_ruler,destroyed_by_or_successor,polity_source_titles,polity_source_urls,polity_source_raw,confidence_score,confidence_note,calendar_system_note,v02_row_count,v02_actual_min_year,v02_actual_max_year,v02_actual_years,merged_from_v02_contexts
polity_ind_0107,英属印度土邦体系,Princely state,Bijawar,,Bijawar,,candidate,needs_geography_review,princely_state_under_paramountcy,1769,1769年,1947,1947年,1769年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 A-J|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat1.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat1.html section Bijawar,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0108,英属印度土邦体系,Princely state,Bikanir,Bikanir (Bikaner),Bikanir,,candidate,needs_geography_review,princely_state_under_paramountcy,1465,1465年,1947,1947年,1465年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 A-J|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat1.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat1.html section Bikanir (Bikaner),64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0109,英属印度土邦体系,Princely state,Bilaspur,,Bilaspur,,candidate,needs_geography_review,princely_state_under_paramountcy,900,900年,1947,1947年,900年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 A-J|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat1.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat1.html section Bilaspur,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0110,英属印度土邦体系,Princely state,Bundi,,Bundi,,candidate,needs_geography_review,princely_state_under_paramountcy,1342,1342年,1947,1947年,1342年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 A-J|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat1.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat1.html section Bundi,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0111,英属印度土邦体系,Princely state,Chamba,,Chamba,,candidate,approx_or_uncertain|needs_geography_review,princely_state_under_paramountcy,500,500年,1947,1947年,500年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 A-J|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat1.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat1.html section Chamba [系统标记：500年建国系传统说法，早期历史缺乏严密文字考证，带有神话色彩],64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0112,英属印度土邦体系,Princely state,Charkhari,,Charkhari,,candidate,needs_geography_review,princely_state_under_paramountcy,1765,1765年,1947,1947年,1765年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 A-J|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat1.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat1.html section Charkhari,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0113,英属印度土邦体系,Princely state,Chhatarpur,,Chhatarpur,,candidate,needs_geography_review,princely_state_under_paramountcy,1785,1785年,1947,1947年,1785年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 A-J|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat1.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat1.html section Chhatarpur,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0114,英属印度土邦体系,Princely state,Chhota Udaipur,,Chhota Udaipur,,candidate,needs_geography_review,princely_state_under_paramountcy,1750,1750年,1947,1947年,1750年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 A-J|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat1.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat1.html section Chhota Udaipur,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0115,英属印度土邦体系,Princely state,Chhuikadan,,Chhuikadan,,candidate,needs_geography_review,princely_state_under_paramountcy,1750,1750年,1947,1947年,1750年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 A-J|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat1.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat1.html section Chhuikadan,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0116,英属印度土邦体系,Princely state,Danta,,Danta,,candidate,needs_geography_review,princely_state_under_paramountcy,1876,1876年,1947,1947年,1876年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 A-J|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat1.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat1.html section Danta,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
